ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_0_REP_2	TP_3_REP_1	TP_3_REP_2	TP_6_REP_1	TP_6_REP_2	TP_9_REP_1	TP_9_REP_2	TP_12_REP_1	TP_12_REP_2	TP_15_REP_1	TP_15_REP_2	TP_18_REP_1	TP_18_REP_2	TP_21_REP_1	TP_21_REP_2	TP_24_REP_1	TP_24_REP_2	TP_27_REP_1	TP_27_REP_2	TP_30_REP_1	TP_30_REP_2	TP_33_REP_1	TP_33_REP_2	TP_36_REP_1	TP_36_REP_2	TP_39_REP_1	TP_39_REP_2	TP_42_REP_1	TP_42_REP_2	TP_45_REP_1	TP_45_REP_2
sub_289	0.0030030400000000002	0.009919994691943127	26.27131	2.50872538579326	0.2082949380278169	-0.06944153101562998	0.89422846	0.4863998884388707	0.6616569471	0.4827682758	0.7462075267	0.2851304182	0.3394561946	0.1015893031	0.2295718749	-0.2392120461	-0.388645315	-0.0662581113	-0.3090060177	-0.1518526192	-0.4139058001	-0.1369437409	-0.3892752362	-0.1422978924	-0.0734123001	0.0903910984	-0.1695492562	0.0024772771	0.0322005636	0.0633825057	0.039509461	0.0263635002	-0.2276350918	-0.0704090207	-0.3971804882	-0.0441583989	-0.3235548105	0.0237370101	-0.3297396597	0.002988047
sub_290	2.0025864505431316e-08	1.3293359581224406e-06	23.830973	20.860494046471718	0.7588930001750979	-0.08802840694697112	0.9920311	0.1307422190088159	0.4307775291	0.5457287649	-0.2773077025	-0.0531846487	-1.0451251484	-0.9230573479	-1.1887676658	-1.2972444463	-0.7261861744	-0.6500580399	-0.0608226006	-0.0947911649	0.187649275	0.6030112083	0.5408162875	0.7846518444	0.3858388141	0.6115961101	-0.0557828474	0.0288238742	-0.5710650124	-0.505372543	-0.6622023498	-0.8838820783	-0.3807982075	-0.6707424079	0.1619752461	0.0225048203	0.5238741106	0.466708409	0.5273746897	0.584255111
sub_291	2.8161371960762784e-09	3.925695251330332e-07	23.803257	23.109276669604164	0.7647725904829997	-0.1789508465925465	0.9931722	0.14242120755249474	0.3650396788	0.6263703246	0.1134668319	0.3705691332	-0.413284595	-0.2884866964	-1.1109062721	-1.2786298167	-1.187402317	-1.2283944152	-0.4965283569	-0.6701499599	0.1702413239	0.1407930928	0.4636206061	0.5573281114	0.4089062421	0.5793657858	0.2471141268	0.3787766026	-0.3234296361	-0.1288608454	-0.7007115464	-0.9595102077	-0.7570668525	-1.1253903461	-0.2670064191	-0.6235517031	0.1254837065	0.0585282209	0.4175805786	0.3957520384
sub_292	0.00011664000000000001	0.00112914	25.508982	3.2479044252364995	0.20204187691694483	-0.027686474397627843	0.96691275	0.39873338622744725	0.1193376217	0.0578810808	0.2652617443	0.2389813079	0.0299185196	0.1629670343	0.1506486168	-0.1347182414	-0.2279738947	-0.1138032097	-0.3760306489	-0.1584833479	-0.3963317332	-0.2372271331	-0.1665268088	-0.0328625797	-0.0111718028	0.0751250576	0.2417338791	0.1074222497	0.1282286508	0.1653433119	0.3195130936	0.0461778371	-0.0302764639	0.0097545894	-0.1359672093	-0.0437621309	-0.1201352185	-0.0692398806	-0.0173649444	0.1554920488
sub_293	5.29e-06	0.00011345015384615385	25.414036	3.2358155368207107	0.43670307798692237	0.006492182719716577	0.9675313	0.33743254421143815	0.917403515	0.6687951467	1.2223008434	0.6940517733	0.7482388387	0.3427653725	0.737531667	0.0258847555	-0.0184672383	-0.0780194492	-0.2981013408	-0.1447801401	-0.4654601758	-0.088166853	-0.3169235577	-0.0946438034	0.2362057041	-0.1804317928	0.2791565035	0.3484841626	0.1278958098	0.1657596065	0.1436362232	0.0418685044	-0.4417574865	-0.2519702127	-0.4930710365	-0.2229749019	-0.6992323773	-0.3416835417	-0.4546872379	-0.0750145889
sub_294	0.01605289	0.03370139858433735	23.41062	14.53107182195824	0.05064066131641508	-0.12146856355649116	0.91283274	0.5544978423928367	-0.3547536569	-0.2596566013	-0.1930442397	-0.1485982121	-0.1800576776	-0.161089144	-0.2405783806	-0.0621483709	-0.0700305129	-0.0304809738	-0.0926079727	-0.0523141801	-0.0685748505	-0.0626510718	-0.0773366572	-0.1444194128	-0.1614852423	-0.1315220581	-0.1678733	-0.1053404723	-0.1467636205	-0.1128619598	-0.1802750818	-0.0650098096	-0.1309795455	-0.0581467742	-0.1329695725	-0.0181910112	-0.1303463546	-0.069015262	-0.1472034614	-0.0892322165
sub_295	0.00043680999999999993	0.0027305521973094164	25.613691	16.306182343970114	0.16929354657348353	0.025131541239609347	0.9862709	0.4304656424690662	-0.1709147227	-0.1192365595	-0.2616149813	-0.2260187186	-0.1513306854	-0.0746769855	-0.1231574211	0.0673457462	0.3455885039	0.1297682	0.2252910011	0.106865986	0.3299652809	0.1906574676	0.3055517056	0.1229907933	0.0133242867	0.0032282615	-0.111819492	-0.0667837588	-0.1120736507	-0.0952043568	-0.2205032031	-0.0117837458	0.3490599475	0.0312111472	0.28312258	-0.0084433893	0.1004695967	0.0415978097	0.2352466848	0.0608817026
sub_296	0.00012301168886180792	0.0011665190086623145	21.82031	5.9037774940555465	0.20577082321678525	-0.07373207356934032	0.8142779	0.30564021032728556	0.1938999034	0.0278220557	0.1943846951	0.1098693241	0.1782969614	0.1446846813	0.0989454414	0.0786126582	-0.0085809296	-0.0556641048	-0.06341785	0.0599035696	-0.0759963975	-0.2011570855	-0.2328870673	-0.1206974866	0.1091459282	0.0632991854	0.0381930957	0.1215521957	-0.2818801782	0.1129937158	-0.131953614	-0.5256350135	-0.4567530901	-0.5678006145	-0.5171934371	-0.6615726933	-0.5501711552	-0.4897493148	-0.7140057679	-0.1695977549
sub_297	0.00840889	0.020492994160839162	26.250916	3.342370373491637	0.0872324457901304	-0.009503120061268005	0.42539218	0.527812064679792	0.2856468474	0.1549676102	0.2845591585	0.14426231	0.2757081115	0.0249411843	0.2603963978	-0.062407319	0.0156373867	-0.1083244617	0.0358126426	-0.1145547763	-0.2232516023	-0.1372112759	-0.0875477918	-0.0533390498	-0.0564916996	-0.00791778770000001	-0.0601078954	0.0082583009	0.054443504	0.0149014017	-0.0699172064	0.0091121125	-0.0946987251	0.0720269674	-0.0886050345	-0.1193923089	-0.1006529696	-0.0392445513	-0.1333023684	-0.0121717414
sub_298	0.02178576	0.04223831632823366	26.791222	20.466985689979058	0.09275084825222002	0.0013741728561590498	0.8563107	0.5688992809295684	-0.045840418	-0.0652139725	-0.0674580246	-0.025324377	-0.0531613564	-0.0651159393	-0.1295674351	-0.1099912229	0.0282268192	-0.1055129276	0.1099058763	-0.0981010746	0.1280546699	0.0238021326	0.199855908	0.0801160896	0.057352941	0.1273092623	-0.0231134484	0.0488139304	-0.0709460628	-0.0355036863	-0.1677430175	-0.1420751199	0.0247793447	-0.0833684563	0.0146466154	-0.0513524178	0.0678952165	-0.1134595438	0.1002544023	-0.0151912722
sub_299	0.008690255192545208	0.020958850758491385	20.952	19.00730159113456	0.07747462932730273	-0.05367933153717212	0.10855538	0.4053645481154322	-0.112103752	0.0852141654	0.0063094791	-0.0497244661	-0.1438144346	-0.0801075632	-0.1586467551	-0.0979787309	-0.1489996028	-0.0961136984	-0.1014792194	-0.0553591423	0.02326899	-0.0029556603	-0.0575511503	-0.0013998336	-0.1232703023	-0.1397441166	-0.1013871013	-0.145863096	-0.1054989341	-0.0934250412	-0.0804356786	-0.00991769989999999	0.145533216	-0.0072201596	0.0517882589	0.0780215965	0.0691869662	0.0345425369	0.085955613	0.0477119446
sub_300	0.000529	0.0030598589211618256	25.573576	2.849112720104255	0.20878383552363028	0.11479893079794304	0.9670399	0.4358542533897464	0.658818934	0.4282115751	0.6185855814	0.3015303863	0.2958136126	0.2534273669	0.2386686925	0.1590284621	-0.0123549786	0.0407384611	-0.2172222214	-0.0025097511	0.0180647081	-0.1094303687	-0.1285097464	-0.0070803389	0.2286794815	0.1953808072	0.2426572701	0.1293557112	0.0611129233	0.1804073577	0.2129278171	0.0592833759	-0.0567438371	0.1115796192	-0.0423113224	-0.1258751356	-0.2300067358	0.0712499352	-0.2471528831	0.2274579755
sub_301	0.04177936	0.0684376355346651	25.217722	16.45545291050274	0.18160430800226085	0.10280621953052106	0.9579162	0.6030977600920066	-0.0952060201	-0.0960518164	-0.6473901293	0.1625264199	-0.0808893227	-0.0222787634	-0.4352328852	0.0549184448	0.401333091	0.1179540012	0.2641771354	0.2570885869	0.2676175642	0.0710986162	0.0841644315	0.2722646065	0.0289634279	0.0798886736	0.0663981758	-0.0234620522	-0.0967510819	-0.0384599362	0.1220054453	0.0580192495	0.1525471619	0.0907198817	0.8877095482	-0.0499863141	0.2283778955	0.1352815456	0.3491428233	0.2796788841
sub_302	0.0024865743600475916	0.008956807901566777	26.350197	2.9356348547907047	0.2043393454898463	0.1127898278164246	0.2772331	0.24619126197762783	0.839315779	0.7788543454	0.7729583972	0.5055719467	0.5086781984	0.3487694734	0.4083824061	0.1805083932	0.0919457586	0.1640652609	0.0237026157	0.0569883078	-0.0869725825	-0.0573039252	-0.0393210461	-0.0915350572	0.2588804991	0.0934738272	0.1333359355	0.1184127709	0.0973672059	0.142100669	0.1342663005	0.2021085659	0.0249498709	0.1835263857	-0.166066533	0.040957622	-0.1757755819	0.0971205311	-0.1312377968	0.0079811421
sub_303	0.00158404	0.006691368969696971	25.43949	3.643938433902252	0.3330719793039084	0.049617267987106875	0.9935795	0.46592762754701667	0.39573261	0.523244651666667	0.4387933745	0.386001129833333	0.4375697295	0.540769273333333	0.342079199	-0.365429311666667	-0.0184698783333333	0.257751600666667	-0.444523430166667	0.137626172333333	-0.501264878333333	-0.368774516833333	-0.341725827166667	0.00206164616666667	0.265425344666667	0.0119495038333333	0.354661125333333	0.109532861333333	0.312528215666667	0.151027305	0.539643730666667	0.0307451941666667	-0.215280337	0.00349511283333334	-0.285284732833333	-0.212119656666667	-0.3913252135	-0.146388400666667	-0.183780885166667	-0.1153810885
sub_304	0.14455204	0.1908196437121212	25.934435	3.302074807325852	0.18525479218988714	0.1240254364511178	0.861072	0.6923991324438239	0.3618942966	0.2622248946	0.8334247118	0.1929375964	0.4631061668	0.1870378708	0.3881524542	0.1949272031	-0.1026019664	0.1208398269	-0.2717335191	0.1636091813	0.420736368	0.0859171347	-0.1953320439	0.1807255661	0.2316192336	0.1187656781	0.3024355431	0.2516704248	0.175002951	0.185325432	0.3563245983	0.1216481515	-0.0193240318	0.1771198329	0.0135256691	0.1072482897	-0.1071797126	0.0297651676	-0.2708580451	0.0351375059
sub_305	0.00034969000000000005	0.0023549171980676332	24.739368	4.331132053593428	0.09759746762065606	0.011695198017245528	0.96656513	0.4254301667757938	0.1695135647	0.0241347531	0.1775548042	0.1037405396	0.1551227028	0.007253571	0.1216862187	0.0306513627	0.0523970548	0.0409721233	0.0270921969	0.0143496852	-0.1203626503	-0.0339306396	0.0366213696	-0.0480419368	0.0286945228	0.116857547	0.0987791577	0.0864528169	0.0942851279	0.0805271269	0.1025409901	-0.0076370053	-0.1153897744	-0.1265436573	-0.1920171479	0.0192198038	-0.1145153678	-0.107590874	-0.2208958244	-0.0964122892
sub_306	0.02878920283887256	0.05158373876270996	26.697304	15.721329091380799	0.05988985167885016	-0.013316961780398545	0.031365216	0.5005269072081678	-0.1770154537	-0.0773293277	-0.163352033	-0.0431504401	-0.1081107379	-0.0346841391	-0.077156078	-0.0318362293	0.0012451494	-0.000634465600000001	0.0981137909	-0.0204045501	-0.1405541404	-0.0082137642	0.0690523483	0.0315373562	0.0203858995	-0.0774647045	-0.0258877842	-0.0440398756	-0.039415736	-0.0382056157	-0.0298453136	0.0232711061	0.0521951696	-0.0125455668	0.016057367	-0.0116629188	0.0680654636	0.0432297429	0.100658688	0.0798049041
sub_307	0.04654211670353904	0.07423307858665151	21.904032	18.825128606975763	0.0974100417975071	-0.04508861458990138	0.017995818	0.38415049225151365	-0.0887094753	0.0854205572	-0.1349295048	0.0925880453	-0.2183524365	-0.0243301239	-0.2231031258	-0.0666672053	-0.1139799716	-0.0920943404	-0.0639395889	-0.0748169722	-0.0422367275	-0.0117218553	-0.0643694141	-0.0199672263	-0.1250731674	-0.1260985405	-0.179023115	-0.0952600856	-0.109152591	-0.1044918228	-0.1648315175	0.0452068166	0.1139105199	0.1030598293	0.1928168628	0.161456918	0.283514561	0.149611499	0.2813029683	0.1337017818
sub_308	0.13601344	0.1812645653537285	23.9482	14.102455443152616	0.2490654679984927	0.15738526373514444	0.98951715	0.6868131282789455	-0.4714040428	-0.09523213	-0.091824083	-0.1577712779	-0.1403830926	0.1505332034	-0.1796208825	0.4392751789	0.4101738564	0.431122194	0.3920629008	0.1111639063	0.4948722785	0.0172488255	0.5590924828	0.0790526001	0.0798601141	-0.1996957311	-0.1033727139	-0.0485650321	0.1837077657	0.1101404106	0.1552725693	0.2892437569	0.7234747561	0.2250476218	0.4139457487	0.2275434573	0.4283728982	0.167173842	0.4494021667	0.0429406078
sub_309	3.6e-05	0.000492	25.382875	17.371183415210286	0.11933243268865312	0.007661744213080357	0.99589527	0.37566293371731646	-0.152082006	-0.0332628287	-0.1494970807	-0.0344893418	-0.1512193233	-0.0950036358	-0.1055265458	-0.041997028	0.0254690648	0.028633597	0.1101767707	0.0382904424	0.1576069881	0.1161339447	0.1491605676	0.1302900491	-0.0752698351	-0.0458385656	-0.1042594095	-0.0278225765	-0.1204236102	-0.0272207168	-0.1951312372	0.0164782595	0.0243864697	0.0225793789	0.0860995665	0.0877162462	0.1464326279	0.0452823941	0.2491270914	0.0914692445
sub_310	0.0026009999999999996	0.009179225316455694	25.16179	14.817106544732827	0.08855345917009204	-0.022142247271862557	0.9502875	0.4816459455547161	-0.2793200704	-0.024380501	-0.2086566422	-0.1027332084	-0.1025189335	-0.0251422769	-0.0657445867	0.1261789009	-0.0110248054	0.1233098448	0.0538733526	0.0976133437	0.0996615286	0.1125920347	0.0813789972	0.1084111102	-0.2126026581	-0.1519576271	-0.0976957803	-0.0461562835	-0.0066046416	-0.0705869327	-0.0845173226	-0.0446123001	0.0335865699	-7.33326000000002e-05	0.0461496847	-0.0123914197	0.0091692505	-0.010153252	0.0618420252	-0.0902124145
sub_311	0.45616516	0.5157293049797242	21.98715	9.098345457765758	0.11813136849900216	0.02008598352740755	0.9809488	0.8463494082237277	0.0552034245	-0.2085203367	0.2303963237	-0.2200329383	0.2018807482	0.0010040514	0.2055971749	0.0630291703	0.03170551	0.140487547	0.0268498575	-0.0180362197	-0.1487586065	-0.0099293911	-0.1796282682	0.0954445307	-0.0712486141	0.085367444	-0.0394223705	0.1923790506	0.0507010248	0.2244338628	0.2322143469	0.0133055207	0.004006466	-0.169956301	-0.1379742556	-0.0527839848	-0.3252250672	-0.0761169638	-0.392515002	-0.1495463337
sub_312	0.001432975767016769	0.006222953953960673	24.984564	15.508025653161292	0.35214951732803246	0.07796134326560766	0.395248	0.28284674358744527	-1.570271186	-1.0739550041	-1.5012097813	-0.7400061474	-0.975042104	-0.4655093342	-0.8268570722	-0.0028189864	0.106646805	0.1346791308	0.3185568008	0.1937546457	0.0736677434	0.32139679	0.2575434623	0.1929377655	-0.0451914917	-0.0981189767	-0.0924300391	-0.0981456252	0.0591194243	-0.1121703793	-0.1020531055	0.3073254643	0.4733553201	0.3246742384	0.4984269604	0.3843400359	0.5162025433	0.2224341107	0.5326773387	0.0635063025
sub_313	1e-08	7.744444444444445e-07	24.94624	3.9703173234331177	0.09532046702305684	0.06998069899643189	0.99591476	0.1999865308837331	0.1469615933	0.2048720763	0.1818170299	0.1868193178	0.1795383399	0.1534755036	0.1521845222	0.1348510044	0.0569218782	0.0480566609	0.026903972	0.0429769922	0.0138739137	0.0103591276	0.0134411259	0.0660041454	0.0959206916	0.0684899788	0.1272700994	0.1224109427	0.1118056964	0.1383689668	0.1329765496	0.0876108244	0.0190098695	0.0175298944	-0.0832729533	-0.0110176127	-0.0738026989	-0.0343794073	-0.0671379283	0.0171353488
sub_314	0.00015288527223778506	0.0013739961340448548	26.817719	17.499507096883523	0.20824911141831695	0.06582112872253429	0.7934727	0.29381476476719576	-0.452626791	-0.2579532963	-0.5911570963	-0.4076501117	-0.4429813969	-0.2915896794	-0.3795544004	-0.183224547	0.0372501369	-0.0179085019	0.1725524418	0.0270800031	0.2344265689	0.1962958906	0.3265458868	0.1967683013	0.1512089656	0.0289214968	0.1505138017	-0.0392194127	0.0953799696	-0.0894468661	0.0203376813	-0.03817059	0.2512573294	0.0058594758	0.2565005639	0.0828722198	0.2173857481	0.2422712448	0.3596179418	0.2152817092
sub_315	2.0025864505431316e-08	1.3293359581224406e-06	23.96944	23.65210058080878	0.5838485938272806	-0.1989836377723258	0.9919878	0.12534019514015726	0.5073555918	0.5185072609	0.0804298232	0.2494366905	-0.403051496	-0.3633417156	-0.6757056427	-0.7730615875	-0.7433577123	-0.7099746148	-0.5235990238	-0.7257823073	-0.2682312403	-0.2215790428	0.285240933	0.2067927668	0.3226859051	0.5634491502	0.1189396959	0.2336471428	-0.3121996762	-0.198830534	-0.559961334	-0.6207033566	-0.6198533088	-0.757347951	-0.4038687048	-0.5495228581	-0.0287546644	-0.2018473216	0.2070045355	0.192615345
sub_316	2.8161371960762784e-09	3.925695251330332e-07	23.66798	1.883438020445393	0.6613904362576752	0.005866696041542094	0.9971003	0.17870060901454002	0.4519115839	0.7633047924	0.3776452923	0.727268516	0.1198876461	0.4388259058	-0.1657511086	-0.1841737342	-0.5900441215	-0.5172461455	-0.7291355163	-1.0051829303	-0.3459025256	-0.4384066101	0.410449487	0.2296458725	0.4815473901	0.5968101883	0.4782559282	0.5932891833	0.2659982996	0.3028949962	-0.198045342	-0.1174165167	-0.5490821021	-0.6257184431	-0.5462233709	-0.9186042327	-0.1177374796	-0.361458255	0.5137578233	0.3497565328
sub_317	2.8161371960762784e-09	3.925695251330332e-07	23.610737	2.2546592875379274	0.7862710839511639	0.07921575953741664	0.9972018	0.14196374384819663	0.8357289868	0.7629678279	0.7985849507	1.0403721119	0.5052477062	0.6915398964	-0.1031383785	-0.0653099012	-0.5926688874	-0.6220948945	-0.6960112077	-0.9480495979	-0.1409823281	-0.3697513458	0.298346862	0.2883373569	0.4852460513	0.665993506	0.5169684289	0.66412831	0.172289707	0.4674316767	-0.2543192657	-0.0578388489	-0.6004295588	-0.6383685193	-0.5210597882	-0.7953523213	-0.1375943922	-0.3814078118	0.2240523701	0.2642222306
sub_318	0.05832225	0.08789320702702702	22.578012	17.96701144611438	0.1091622722926833	0.08391064288232992	0.9583596	0.6234268956931103	0.177021567571429	0.187142794285714	0.034652757	0.0552126475714286	-0.0853283627142857	0.00451738071428572	-0.146572711857143	0.0503767885714286	0.302246992857143	-0.0100776111428571	0.180166040285714	0.101827987857143	0.29100078	0.0379984375714286	0.247226357714286	0.0589885091428571	-0.0605733132857143	-0.0509724645714286	-0.0513086644285714	0.0491093574285714	0.0122172692857143	-0.0508380971428571	-0.0807454574285714	0.0754906335714286	0.177631553285714	0.146333117571429	0.0937685491428571	0.209319102	0.136532792142857	0.250515015714286	0.257857136142857	0.122640170428571
sub_319	0.00719104	0.018648768009938824	23.97329	4.578561029359287	0.09731569916489903	-0.1664269706651297	0.8515141	0.5204621850936392	-0.0945218671	-0.2035969314	-0.2454345347	-0.1105687069	-0.1217549901	-0.1814354078	-0.0640317424	-0.1931430591	-0.2945768827	-0.2071567315	-0.2703088394	-0.2387726092	-0.4235423113	-0.2281306078	-0.2592581231	-0.1880882809	-0.058278351	-0.008386551	-0.0293785894	-0.0107182958	-0.0172106038	-0.0171227578	0.0894619885	-0.1168707375	-0.2756541054	-0.2113820875	-0.3348721224	-0.1524609401	-0.2229383199	-0.1745754725	-0.2920428219	-0.0994802096
sub_320	0.00020449000000000002	0.0016867400000000002	24.692026	3.9298580148656304	0.1789263538957947	-0.1889994237455504	0.9636686	0.40926079893710327	0.3264226548	0.1381477569	-0.078548371	0.0477206892	0.0855335361	0.0493127474	0.1194450095	-0.1035114205	-0.0989250705	-0.1213684483	-0.302269721	-0.1945017153	-0.6109277615	-0.2045582039	-0.2576013581	-0.2654513843	-0.0216170664	0.0349067231	-0.1625397491	-0.033775496	-0.065321387	-0.0530421942	0.0601939407	-0.2796627849	-0.3119701983	-0.2966142249	-0.5375342001	-0.093046902	-0.4226482448	-0.3068320845	-0.4672261006	-0.3308196925
sub_321	6.336308691171626e-07	2.2511574937167975e-05	27.824497	24.79907512359935	0.39962011430751754	-0.09812069075251659	0.9811048	0.24978225862951078	0.040949121	0.2967018596	-0.2435467713	0.000872727500000001	-0.3268355228	-0.2127698626	-0.4343433445	-0.1949140582	-0.3629232312	-0.3175707508	-0.1770772657	-0.1242216384	-0.138597903	0.0430903627	0.2390184195	0.315371415	0.4574698273	0.4232310128	0.2538304102	0.2939307161	0.0430800354	0.0525683609	-0.0250604648	-0.4503872599	-0.3727868587	-0.6477333763	-0.4607082451	-0.5568345767	-0.3420151545	-0.5003210794	-0.2209455484	-0.2164024074
sub_322	0.0013912899999999999	0.006135750573246723	25.168077	16.423058142892067	0.11131771260308965	0.09673293904022949	0.8799487	0.46286859028469624	-0.0206715744	-0.0738297186	0.023059243	-0.0864480748	-0.0424821498	0.0254147884	-0.040602948	0.1147925966	0.1433219108	0.1108117705	0.1899684628	0.1405803141	0.4866565975	0.1674409949	0.2445955313	0.1558689829	0.061734363	0.0558025556	0.1812615317	0.0435639843	0.1187390553	0.0294288925	0.0934496148	0.1773388434	0.2928097723	0.2275171064	0.286692258	0.0901609011	0.1279245754	0.2499499019	0.271367431	0.2674044416
sub_323	0.00091809	0.004428434117647059	22.404938	1.4263426366584637	0.06996059476451576	-0.12398427240962356	0.9968154	0.45109592051914615	-0.0149700432	0.0527228999	-0.0656081481	0.0339351764	-0.123116977	-0.1109796122	-0.1520754171	-0.094554962	-0.1412106221	-0.0882677701	-0.1497152601	-0.1302059532	-0.2046344699	-0.0801183629	-0.0888419481	-0.0301780287	-0.0831504124	0.0004662987	-0.1299309662	-0.0899218787	-0.1480992869	-0.1559159883	-0.140423808	-0.21547039	-0.2026173521	-0.2125204267	-0.2047552167	-0.1190895751	-0.0979818232	-0.1305007166	-0.0752468817	-0.0509735275
