ID	ZT0_REP1	ZT4_REP1	ZT8_REP1	ZT12_REP1	ZT16_REP1	ZT20_REP1	ZT24_REP1	ZT28_REP1	ZT32_REP1	ZT36_REP1	ZT40_REP1	ZT44_REP1	ZT48_REP1
sub_1	1619.02	2012	1970.9	2050.93	1955.61	1821.28	2022.99	1939.51	2060.94	2025.99	1919.64	1958.81	2022.14
sub_2	3266.46	3789.78	3994.65	4388.29	3950.49	3899.35	4309.46	3813.06	4503.06	4294.93	4475.54	4077.85	4027.85
sub_3	2488.54	2718.62	3141.68	2777.66	2561.55	2463.05	2786.23	2857.91	3235.31	3014.18	2724.26	2624.23	2589.27
sub_4	264.157	267.841	259.234	232.815	251.603	280.603	269.838	261.653	279.252	247.532	268.852	257.272	271.544
sub_5	672.279	763.533	949.047	1157.34	783.503	678.021	836.581	810.183	943.397	1119.7	818.305	855.875	735.925
sub_6	421.301	501.156	555.751	612.929	523.604	445.495	512.714	556.064	601.126	603.668	589.275	530.631	450.682
sub_7	442.611	513.557	575.58	575.011	568.122	475.08	508.706	545.724	596.787	615.805	573.991	595.124	499.699
sub_8	1107.43	1201.06	1208.86	1275.61	1147.24	1052.89	1155.37	1168.67	1236.76	1319.87	1197.58	1173.74	1078.28
sub_9	5622.13	5212.96	4864.9	4586.75	5430.74	5384.69	5326.52	4777.15	4706.1	4358.5	4795.71	5312.05	5212.49
sub_10	1209.45	1240.08	1019.52	960.433	1219.28	1275.15	1365.56	1161.08	1054.52	1029.98	1199.29	1160.33	1196.3
sub_11	1044.18	1431.94	1435.76	1272.2	1213.43	1022.82	1456.24	1507.08	1480.69	1306.98	1176.41	1072.89	1256.49
sub_12	1649.03	1696.97	2249.79	2421.11	1946.65	2177.77	1837.41	1919.54	2180.49	2328.97	2604.29	2223.14	1921.59
sub_13	299.392	402.803	393.847	444.105	406.648	336.794	352.889	336.888	436.622	435.224	426.069	389.9	348.004
sub_14	532.324	494.494	450.053	380.932	464.562	467.81	527.125	460.813	473.778	422.462	436.454	444.166	543.775
sub_15	315.835	273.303	198.154	212.971	329.323	399.317	303.227	303.22	236.524	192.153	243.152	302.989	304.862
sub_16	678.842	771.249	729.601	795.449	669.584	667.447	710.653	731.594	747.902	792.583	663.403	717.849	710.251
sub_17	2262.93	2449.49	2710.64	2935.1	2248.73	2051.16	2299.49	2475.04	2593.59	2834.24	2572.73	2410.29	2177.63
sub_18	535.774	584.698	625.788	556.401	546.791	484.022	563.612	625.821	628.686	581.2	559.165	536.989	532.888
sub_19	1002.41	971.925	1311.54	1030.86	829.947	845.614	969.287	1033.82	1076.71	973.999	916.709	836.689	864.368
sub_20	155.299	142.296	130.221	127.569	160.572	161.321	155.88	138.274	129.829	130.596	168.344	172.518	144.387
sub_21	1248.06	1468.01	1690.33	1815.8	1461.31	1026.96	1401.87	1458.64	1273.3	1851.01	1537.26	1211.6	1449.87
sub_22	110.944	102.182	105.043	136.984	136.598	130.122	117.489	118.839	156.934	128.342	133.627	127.435	167.273
sub_23	2309.22	2595.25	2435.06	2516.08	2189.29	2091.53	2454.72	2642.73	2602.45	2527.44	2308	2223.8	2354.09
sub_24	809.903	1088.07	1041.52	1014.05	865.522	708.471	1001.85	1074.84	961.649	1106.15	1097.97	910.14	1008.6
sub_25	1049.75	1467.19	1965.11	2308.69	1435.88	1412.72	1104.7	1289.75	1883.32	2541.67	2344.38	1440.45	1154.62
sub_26	1390.3	1329.65	1260.18	1285.16	1277.75	1433.95	1529.97	1402.87	1400.47	1304.53	1307.24	1317.88	1396.25
sub_27	204.27	217.272	269.913	454.27	242.026	210.517	196.401	218.573	316.436	457.796	264.419	230.234	213.026
sub_28	1278.03	1408.56	1202.14	718.1	1212.49	1117.14	1540.32	1449.54	1178.99	863.75	999.877	1147.18	1437.1
sub_29	2834.29	2388.24	2246.17	2469.35	3292.05	3223.99	2641.44	2658.92	2168.08	2597.2	2887.97	2781.2	2991.04
sub_30	534.503	532.784	417.692	386.205	510.299	615.461	680.277	625.509	485.128	416.817	394.287	537.588	567.585
sub_31	1113.58	1196.02	1234.79	1183.8	1007.97	1041.17	1103.4	1190.7	1160.89	1311.97	1092.81	992.728	1030.16
sub_32	746.733	557.879	612.832	489.596	521.745	590.327	592.406	632.243	534.434	559.108	445.042	416.612	537.283
sub_33	963.137	696.811	625.437	631.208	594.708	762.652	704.836	668.181	629.212	684.11	547.69	627.585	631.754
sub_34	2342.95	3279.79	3061.68	3070.09	3233.09	1972.24	2743.41	3083.7	2951.52	3186.73	3150.58	2954	2488.51
sub_35	335.526	405.324	420.277	504.449	370.129	348.714	339.285	381.667	391.961	416.187	382.009	371.315	328.858
sub_36	1373.03	1413.82	1137.74	1093.97	1104.67	1144.78	1294.56	1247.94	1181.89	1107.57	1104.17	1023.33	1237.76
sub_37	1479.59	1997.29	1991.25	2146.39	1989.95	1434.73	2074.63	1940.16	1947.36	2090.72	1764.15	2186.49	1928.84
sub_38	1197.63	1403.94	1231.32	1280.04	1290.06	1015.85	1267.66	1363.82	1232.3	1290.73	1283.77	1145.2	1256.37
sub_39	157.499	209.635	210.714	212.206	180.172	165.467	189.945	207.423	227.108	196.896	173.735	178.1	179.127
sub_40	1278.48	1345.39	1158.68	1096.25	1621.17	1587.36	2232.07	1709.19	1357.37	1152.01	1383.25	1800.71	1605.82
sub_41	845.112	879.875	706.872	744.798	662.392	1023	842.136	862.498	806.65	769.881	647.718	603.425	980.541
sub_42	842.825	849.887	679.118	723.878	631.726	990.641	836.556	818.498	782.422	759.549	638.469	582.628	967.582
sub_43	197.445	186.041	211.241	189.659	218.619	211.719	182.68	193.081	223.419	183.597	227.023	221.628	198.286
sub_44	879.923	869.218	797.368	768.703	822.833	846.552	884.907	857.3	831.521	718.119	772.663	799.401	853.483
sub_45	222.6	231.91	264.919	259.669	269.725	241.716	227.212	261.62	274.124	256.216	259.618	233.293	236.122
sub_46	464.801	646.208	724.58	854.475	658.595	569.987	704.641	701.36	842.578	758.862	741.197	668.423	655.401
sub_47	717.735	904.932	1017.61	841.495	716.268	690.013	841.436	959.311	1026.76	917.696	918.833	690.42	884.145
sub_48	274.802	200.13	312.639	265.766	225.129	183.202	219.55	303.65	199.13	300.275	243.68	179.598	268.457
sub_49	739.385	533.364	535.687	535.538	620.275	784.423	656.658	577.065	553.89	529.431	622.043	607.919	628.26
sub_50	430.949	439.218	407.068	263.517	326.607	384.286	450.354	494.47	438.149	303.229	299.799	255.285	320.607
sub_51	196.535	274.169	267.732	156.514	167.831	196.317	252.529	287.023	269.869	197.616	138.215	123.473	218.172
sub_52	536.013	482.869	457.49	415.465	438.749	484.44	518.034	486.98	499.496	437.142	422.959	451.823	506.943
sub_53	1999.03	1884.7	2319.11	2031.3	1736.86	2140.45	1892.08	1957.37	2510.11	1986.35	1658.85	1841.48	2012.29
sub_54	301.061	257.146	448.347	386.333	273.575	239.823	269.524	314.93	244.785	404.997	315.967	256.94	253.706
sub_55	932.712	1451.49	1501.95	1175.84	840.162	801.433	1028.52	1444.96	1324.57	1228.53	1065.78	904.641	991.724
sub_56	399.319	589.446	606.226	563.707	420.675	413.324	537.254	542.805	577.975	535.79	512.966	460.291	453.149
sub_57	3556.4	3637.33	4441.94	6218.78	4824.31	4481.78	3955.94	4040.17	5201.29	5241.29	5660.71	4277.9	4331.66
sub_58	136.005	153.004	187.797	155.578	158.913	156.993	180.325	165.747	176.283	182.517	172.147	152.648	148.527
sub_59	456.183	541.83	491.895	522.475	523.751	415.92	480.617	559.989	463.189	530.332	546.171	446.711	483.281
sub_60	113.419	152.665	219.155	162.808	120.63	139.22	128.056	218.252	178.35	150.16	129.102	129.14	126.883
sub_61	1912.1	1550.66	1639.4	1524.26	1269.45	1408.66	1178.53	1601.42	1776.12	1487.61	1176.85	1223.4	1232.85
sub_62	116.458	183.718	157.536	170.189	186.681	148.382	100.399	143.872	167.236	165.888	165.559	186.153	134.759
sub_63	948.527	796.767	717.69	792.278	888.284	1000.86	961.279	841.788	823.447	775.89	844.223	915.999	845.998
sub_64	475.916	716.532	516.982	531.185	417.373	379.441	451.738	495.276	563.229	478.756	397.54	352.588	566.251
sub_65	404.865	580.775	481.456	394.983	414.559	370.777	544.892	481.19	469.349	389.719	362.271	405.926	454.09
sub_66	1359.46	1264.78	1034.22	996.778	1037.45	1231.21	1346.4	1214.38	1246.75	1036.47	1089.29	1073.25	1228.84
sub_67	343.07	399.211	377.284	326.418	335.589	322.328	360.339	384.33	385.434	338.005	305.956	337.594	367.441
sub_68	1287.49	1311.22	1243.97	1164.66	1219.33	1296.41	1373.87	1359.24	1378.06	1210.23	1180.94	1148.63	1366.64
sub_69	913.227	745.629	682.936	620.817	827.687	991.525	893.249	857.153	758.99	673.125	786.312	820.394	880.691
sub_70	1011.06	835.955	802.779	784.365	807.56	1074.69	1036.86	875.136	863.042	841.928	857.877	891.697	860.779
sub_71	512.353	475.23	486.582	455.858	566.94	623.475	606.773	465.739	382.42	462.915	479.721	714.009	602.794
sub_72	659.451	882.509	779.369	627.284	652.938	609.079	881.473	836.411	727.789	678.875	653.079	607.366	747.251
sub_73	969.689	1160.78	1023.53	835.907	854.497	943.534	1174.99	1131.81	995.405	904.352	856.768	774.242	1007.95
sub_74	237.539	229.556	236.099	229.89	238.997	226.232	215.748	213.705	215.484	218.264	222.247	191.207	223.726
sub_75	564.542	635.097	753.614	803.099	591.182	579.265	625.436	621.768	726.182	825.716	717.195	613.705	613.059
sub_76	279.182	333.72	302.509	252.742	258.332	210.368	258.222	331.108	278.217	252.974	240.552	246.887	261.528
sub_77	750.461	737.017	784.565	787.006	730.441	721.545	729.356	757.497	792.697	751.531	703.893	716.062	707.63
sub_78	596.458	623.338	631.102	561.745	514.877	536.825	649.167	619.318	682.145	605.239	590.87	515.741	500.05
sub_79	922.02	724.281	318.57	460.935	929.962	1154.81	1105.14	688.394	358.623	381.218	840.372	802.717	1227.64
sub_80	368.651	358.685	401.327	394.62	360.841	348.745	329.308	386.935	380.688	379.975	338.455	342.735	323.017
sub_81	521.033	465.149	467.932	237.569	305.18	399.414	488.058	466.987	409.215	270.65	219.29	340.571	374.576
sub_82	744.273	698.15	744.478	374.771	580.351	607.942	723.026	803.487	703.77	453.051	367.302	587.447	614.308
sub_83	805.369	766.309	830.863	527.285	644.666	784.529	902.511	803.954	854.324	654.353	493.253	631.527	722.304
sub_84	490.181	530.538	459.698	360.776	397.96	515.495	547.518	535.19	509.738	412.235	297.974	415.305	480.13
sub_85	505.524	516.786	512.239	389.813	444.273	524.922	609.21	529.969	527.004	454.281	360.112	455.622	497.434
sub_86	1348.6	1370.69	1352.87	962.758	1029.09	1168.71	1235.07	1282.71	1231.7	1028.02	738.906	1064.34	1141.76
sub_87	1101.01	1242.27	1103.03	810.614	895.783	980.243	1199.7	1155.35	1048.95	943.868	687.935	896.87	875.262
sub_88	1246.23	1213.49	1173.18	844.776	1055.24	1218.47	1241.55	1169.26	1310.48	988.723	841.369	1064.58	1176.23
sub_89	1031.24	970.653	1002.7	690.317	848.015	1117.71	1350.94	1220.1	1157.95	792.046	651.393	952.647	1102.98
sub_90	539.422	543.425	615.492	361.866	453.549	583.601	737.105	705.638	623.588	479.944	338.305	516.566	584.272
sub_91	603.563	681.183	603.357	389.398	470.49	670.607	733.601	736.266	658.55	511.725	377.689	533.17	602.887
sub_92	844.376	954.479	864.036	576.807	692.23	919.038	1125.71	1033.14	914.663	712.431	566.55	792.181	836.03
sub_93	526.011	461.958	498.416	336.222	389.476	381.553	550.274	504.841	432.223	436.55	311.885	371.966	427.537
sub_94	627.866	672.89	702.637	430.117	511.362	651.87	694.122	681.797	604.621	515.605	390.661	540.11	563.094
sub_95	883.042	920.262	907.346	597.767	729.818	937.216	1030.24	977.057	843.475	778.422	624.703	838.733	855.127
sub_96	361.954	367.01	350.705	252.595	284.824	378.855	420.603	398.542	320.818	312.373	222.027	325.747	331.012
sub_97	638.65	557.49	456.896	294.62	398.959	529.333	549.459	522.677	455.439	413.99	281.95	417.367	427.073
sub_98	393.913	372.901	347.521	245.782	274.69	349.296	438.663	358.671	341.05	321.268	199.358	289.162	326.301
sub_99	650.072	582.866	565.823	406.777	478.673	528.009	552.836	578.119	502.322	466.557	352.985	464.691	497.103
sub_100	575.683	545.258	469.746	363.774	437.06	593.593	562.707	553.573	475.113	404.939	400.552	476.936	462.454
sub_101	860.765	849.102	777.105	609.632	709.328	877.626	964.704	920.407	741.859	721.005	533.021	818.831	978.01
sub_102	1733.15	2028.87	1660.54	1370.9	1580.44	2005.62	2429.61	2329.41	1722.35	1605.56	1668.55	1970.76	2360.64
sub_103	737.79	828.906	706.414	508.294	667.863	798.141	1046.77	939.031	711.203	663.893	582.074	740.366	831.25
sub_104	914.522	952.318	678.053	525.566	697.75	950.603	1124.75	1071.12	712.056	719.14	674.097	766.492	929.739
sub_105	1196.6	1324	1109.44	878.672	1049.86	1258.62	1478.78	1411.94	1056.58	1056.38	921.017	1213.21	1396.65
sub_106	586.784	693.312	593.307	484.963	588.094	680.771	741.069	741.567	605.675	546.265	518.905	643.104	702.017
sub_107	396.68	403.55	375.444	245.956	328.857	379.296	427.491	418.149	352.923	287.252	229.771	337.617	359.672
sub_108	682.749	770.315	681.325	482.916	622.87	737.427	817.294	815.859	628.876	565.82	514.824	672.999	680.666
sub_109	562.468	615.785	578.589	409.971	528.236	524.542	692.333	654.497	546.833	480.325	454.139	618.021	624.187
sub_110	637.029	692.714	645.539	404.396	607.278	584.689	687.309	700.313	640.043	499.057	370.581	620.215	623.991
sub_111	715.965	719.438	639.523	426.979	592.267	651.204	712.786	761.288	645.504	558.042	526.17	601.946	619.401
sub_112	248.193	262.653	214.817	147.215	182.685	200.944	269.62	248.021	237.537	172.291	146.047	182.253	222.721
sub_113	409.203	411.446	354.179	260.569	303.972	371.21	390.517	388.459	334.673	322.765	268.573	322.181	335.119
sub_114	407.638	421.256	373.471	249.269	351.013	418.464	437.647	406.804	340.878	282.513	316.273	338.218	376.605
sub_115	349.139	384.166	351.848	236.02	327.017	411.06	364.903	380.986	367.238	302.326	242.704	313.716	346.705
sub_116	645.004	634.475	538.053	360.456	437.679	625.502	631.065	560.494	518.867	462.603	357.287	459.573	479.401
sub_117	317.467	374.593	381.857	260.553	313.029	331.984	327.791	380.016	373.368	273.898	242.044	274.595	301.124
sub_118	331.234	382.214	380.03	274.679	304.943	339.304	404.02	372.835	347.815	267.141	231.325	277.193	321.589
sub_119	990.966	1033.2	948.612	685.797	833.151	888.719	1022.35	983.457	991.306	714.772	686.48	835.069	852.427
sub_120	453.565	509.313	430.281	347.241	456.656	448.451	462.989	472.126	421.691	357.269	327.108	413.318	468.943
sub_121	1099.6	1007.47	932.436	646.714	809.466	1057.03	978.691	945	945.493	738.026	675.999	851.525	856.079
sub_122	807.871	845.411	804.119	535.4	647.64	850.556	837.08	802.33	798.198	659.048	509.3	744.69	748.499
sub_123	623.443	705.293	665.102	405.974	558.273	694.329	670.955	641.752	630.24	555.648	424.385	559.577	647.022
sub_124	712.175	716.52	688.791	451.921	618.993	771.897	782.289	715.111	762.358	540.834	457.966	655.337	672.521
sub_125	255.107	291.268	400.221	415.064	259.295	293.08	255.536	262.049	373.88	425.957	284.18	272.704	198.402
sub_126	2890.61	2399.54	2472.85	2299.39	2334.4	2628.84	2798.66	2497.96	2293.12	2359.19	2276.87	2420.67	2766
sub_127	1321.53	1103.74	957.092	950.266	1234.03	1439.28	1174.14	1108.53	990.177	1072.24	1136.05	1146.62	1198.56
sub_128	659.834	609.242	552.032	543.411	592.553	641.325	695.692	631.473	571.373	566.414	595.419	570.374	683.704
sub_129	989.437	1910.59	1592.78	1727.95	831.212	810.675	1608.86	1582.81	2108.7	1891.52	1288.91	891.819	1673.75
sub_130	444.916	1275.68	1044.74	1099.05	630.581	431.043	956.667	1014.39	1241.46	1218.25	863.175	558.6	931.183
sub_131	2738.16	2716.36	4543.26	3615.76	3043.6	3323.95	3171.86	3357.96	4788.86	3513.44	3090.98	3255.85	3171.67
sub_132	510.831	486.825	558.35	527.669	472.164	469.109	483.68	520.396	545.433	533.629	495.452	478.63	465.138
sub_133	431.542	680.309	633.198	542.158	483.879	355.332	643.309	577.659	534.549	688.615	595.421	373.742	565.209
sub_134	1389.65	1323.92	1220.34	1141.39	1309.63	1467.12	1479.26	1299.1	1197.54	1240.91	1392.57	1292.81	1393.24
sub_135	1440.03	1367.33	1248.63	1176.44	1340.36	1509.38	1523.19	1340.67	1231.03	1279.07	1430.31	1320.62	1429.7
sub_136	354.945	283.249	253.933	328.431	306.563	271.139	374.111	266.305	255.044	338.236	367.747	243.509	328.893
sub_137	1367.01	1115.88	1065.48	915.504	896.413	1450.16	1161.47	1123.72	1160.42	882.809	950.805	899.914	1070.18
sub_138	116.318	116.819	155.508	125.14	133.107	110.101	108.043	115.14	151.928	118.996	137.362	122.71	117.813
sub_139	4547.33	5237.12	4921.09	4528.08	4990.9	4454.81	5558.68	5280.74	5109.7	4605.13	5038.87	4995.83	5170.55
sub_140	1381.73	1122.19	1047.22	1040.74	1082.69	1258.56	1086.81	1071.78	1075.93	1053.13	1168.23	1067.55	1113.51
sub_141	1317.19	1501.44	1575.1	1517.09	1443.01	1294.13	1393.8	1525.76	1584.33	1517.02	1319.85	1285.71	1371.76
sub_142	176.618	193.524	233.103	178.964	182.566	191.151	185.964	214.513	241.488	177.038	185.698	181.4	174.292
sub_143	876.439	1189.6	1365.45	1275.38	1252.01	943.34	1178.97	1243.79	1322.42	1182.25	1079.38	1133.8	1222.58
sub_144	1984.14	1883.42	1584.59	1647.3	2080.03	2072.46	2152.67	1811.48	1622.06	1539.13	1621.17	1999.83	2007.4
sub_145	1485.26	1498.8	1399.47	1437.26	1387.25	1322.52	1534.23	1477.95	1512.88	1423.71	1453.87	1356.43	1354.25
sub_146	90.9167	104.82	122.282	130.485	141.361	100.961	99.5134	132.138	114.88	132.68	125.001	141.835	130.964
sub_147	1547.17	1475.42	1241.79	1266.28	1437.19	1450.9	1542.9	1506.56	1339.87	1328.31	1421.72	1449.59	1498.78
sub_148	292.592	240.496	214.05	202.244	287.692	336.349	303.839	264.903	248.526	201.179	230.899	289.878	267.885
sub_149	209.141	228.173	259.802	244.525	171.333	205.206	229.882	256.068	289.617	211.409	157.283	141.643	246.654
sub_150	556.394	497.422	379.07	405.054	563.207	734.523	558.966	523.019	435.455	406.478	431.918	586.591	541.23
sub_151	1586.43	2232.21	2203.33	2160.64	2021.08	1844.34	2154.75	2199.12	2323.41	2108.47	1917.16	2021.05	2105
sub_152	3006.24	3189.72	2851.32	2721.75	2837.04	2710.65	3425.4	3144.21	3101.23	2911.45	3021.9	2931.54	3159.46
sub_153	2301.56	2533.11	2591.38	2471.11	2309.49	2176.74	2468.29	2537.4	2688.09	2449.32	2231.06	2473.95	2284.14
sub_154	1161.08	1401.72	1137.39	1233.33	1251.55	1089.99	1516.44	1416.55	1307.16	1262.5	1430.89	1251.14	1537.19
sub_155	162.672	193.82	197.501	214.852	206.813	189.949	175.857	159.69	201.704	191.001	239.005	206.721	193.763
sub_156	306.945	348.072	315.195	252.093	251.665	246.17	362.04	346.826	327.327	248.689	215.355	215.609	286.685
sub_157	509.909	564.293	515.985	451.393	428.773	493.681	551.056	531.439	561.454	444.476	424.302	431.92	478.946
sub_158	716.686	800.766	708.468	623.815	586.098	677.813	778.428	736.843	776.117	625.06	567.934	607.788	709.708
sub_159	626.888	783.772	822.966	711.538	564.378	496.63	613.936	775.28	771.501	774.248	590.296	541.497	630.356
sub_160	627.294	677.139	788.463	886.937	486.124	614.6	530.292	658.935	884.836	835.776	548.145	464.908	608.944
sub_161	1266.1	1657	2051.82	2393.75	1504.49	1485.13	1683.78	1687.69	1906.53	2032.67	1843.9	1474.08	1887.05
sub_162	523.113	660.755	618.924	646.405	643.492	527.195	667.856	633.964	610.426	610.539	562.706	654.463	614.277
sub_163	109.64	176.008	175.703	137.186	163.057	167.101	40.4523	138.569	159.516	163.957	162.185	199.647	149.264
sub_164	1146.85	1169.58	1523.06	1480.03	1002.27	1067.86	1093.82	1220.07	1608.75	1448.02	1167.31	961.089	1036.59
sub_165	515.996	553.974	664.047	561.044	435.826	370.051	446.307	562.881	661.744	536.92	418.224	374.34	424.218
sub_166	1720.14	1683.16	1666.26	1458.43	1237.58	1347.6	1402.79	1551.33	1609.79	1663	1154.43	1180.88	1378.02
sub_167	5586.17	5269.71	5246.13	5027.07	5432.54	5113.05	6465.67	5813.75	5569.87	5411.5	5705.12	5470.21	5525.18
sub_168	152.303	193.974	223.693	216.02	167.795	168.413	194.331	182.907	225.42	198.659	183.55	172.886	172.626
sub_169	872.589	742.695	753.214	1092.89	875.455	1022.17	769.808	699.114	849.501	1026.94	999.055	922.742	688.671
sub_170	931.886	1084.55	1021.76	992.704	1052.93	916.601	1036.68	996.71	907.6	1049.68	941.745	1123.22	1028.62
sub_171	440.938	760.276	584.731	690.521	412.335	382.468	585.568	811.896	671.673	596.055	472.82	425.825	706.566
sub_172	1061.98	1012.24	796.724	775.54	1238.68	1378.89	1131.41	1035.67	871.667	888.085	853.14	1232.33	1127.07
sub_173	105.416	107.576	123.108	136.81	127.677	107.672	88.1277	101.721	139.809	101.76	146.996	119.796	101.031
sub_174	396.386	641.959	918.309	610.961	463.971	355.693	605.153	579.359	991.65	697.335	541.052	449.139	664.802
sub_175	612.407	477.87	511.537	626.382	470.992	638.158	460.097	478.678	589.119	562.121	593.127	481.481	464.37
sub_176	1112.56	912.897	720.727	862.767	805.131	995.443	816.726	820.487	741.091	816.269	728.739	778.091	813.423
sub_177	1231.41	1246.26	2179.43	2414.99	1070.61	1425.75	964.938	1085.1	2203.88	2302.74	1727.11	1260.88	1008.53
sub_178	448.484	428.774	676.494	432.197	272.799	241.023	320.582	363.228	719.576	490.944	436.147	307.623	383.833
sub_179	225.755	299.48	483.342	659.789	321.789	312.051	213.009	272.783	455.316	590.823	484.809	344.162	257.993
sub_180	256.145	321.021	390.797	375.858	369.018	301.492	320.564	334.747	377.424	333.426	439.636	420.99	316.987
sub_181	746.375	593.647	507.908	601.92	643.679	749.303	744.99	573.576	584.703	557.41	615.163	647.77	631.892
sub_182	1174.59	1024.47	860.702	881.661	978.012	1075.55	1080.29	1033.52	916.495	940.265	878.925	1081.12	967.933
sub_183	1002.54	1616.92	1601.56	1610.6	1041.79	1083.96	1163.66	1413.81	1617.08	1705.84	1317.97	1099.51	961.556
sub_184	400.083	538.932	767.341	878.433	635.878	526.835	561.124	568.112	592.062	837.532	564.814	534.444	546.369
sub_185	441.155	439.732	609.214	488.045	521.39	493.099	406.328	495.618	579.987	456.185	520.29	501.78	435.192
sub_186	1353.42	1319.43	1071.71	1115.23	1106.53	1398.39	1273.15	1225.47	1178.65	1225.83	1123.1	1042.12	1194.42
sub_187	680.439	862.895	1334.1	2516.89	959.704	955.413	863.033	723.722	1355.01	2001.96	1698.46	1065.58	731.925
sub_188	646.496	551.615	551.11	507.117	672.074	663.623	658.793	544.538	490.017	523.95	641.219	656.82	609.369
sub_189	801.011	786.487	824.557	686.287	782.873	780.307	858.747	870.204	832.91	767.647	702.29	662.866	739.255
sub_190	652.421	717.241	638.281	656.558	674.155	649.008	794.697	701.13	664.446	685.201	664.976	708.782	708.056
sub_191	414.956	449.54	403.741	331.299	395.141	467.78	463.037	436.089	403.973	312.053	334.358	403.441	443.399
sub_192	732.124	634.868	480.353	421.681	597.531	774.541	686.813	693.817	578.534	407.933	511.471	515.89	642.227
sub_193	2441.81	1768.83	1683.32	1520.3	1983.66	2837.61	2487.49	2131.99	1913.02	1814.18	2194.93	2138.76	2347.88
sub_194	1060.28	1647.88	1745.8	2070.45	1610.86	1247.54	1817.94	1697.85	1916.42	2012.05	2093.34	1774.35	1657.69
sub_195	1616.59	1066.59	820.052	819.711	1473.23	1719.04	1136.49	1016.58	809.598	874.074	1090.01	1098.12	1322.01
sub_196	281.358	406.156	555.44	448.109	338.113	356.33	375.075	427.272	544.679	498.606	428.427	399.891	334.544
sub_197	680.972	631.69	558.682	609.802	619.802	642.025	723.756	646.118	615.358	579.822	632.96	632.486	674.576
sub_198	1307.21	1317.26	1461.65	1686.03	1257.55	1303.58	1300.35	1243.66	1715.73	1684.72	1382.43	1322.51	1194.45
sub_199	2258.05	2280.94	2815.75	3032.19	2452.56	2492.06	2594.66	2547.03	2921.4	2761.95	2467.48	2450.54	2081.84
sub_200	342.046	399.402	428.439	365.996	354.944	312.765	369.845	412.073	385.555	365.482	351.919	320.031	381.312
sub_201	2461.81	2000.86	1611.26	1935.07	2843.2	2823.02	2530.98	2282.96	1739	1940.03	2343.15	2698.47	2545.89
sub_202	703.381	714.498	643.308	489.847	667.492	657.059	852.894	727.606	657.549	519.802	544.121	625.927	701.736
sub_203	920.398	843.673	828.414	801.597	785.171	674.48	967.016	880.345	782.659	838.107	793.358	666.274	931.823
sub_204	717.446	646.794	509.087	513.449	592.282	648.844	616.768	579.133	492.342	521.476	609.837	581.529	616.824
sub_205	1506.74	1299.66	1250.15	1305.19	1240.93	1406.01	1401.04	1262.03	1265.99	1285.96	1125.48	1376.72	1437.13
sub_206	329.989	355.548	322.149	312.816	315.191	292.694	308.308	358.733	337.262	326.686	312.791	275.191	305.392
sub_207	214.242	248.309	308.352	294.826	288.628	221.606	241.076	246.247	289.482	259.756	318.191	282.839	272.881
sub_208	1283.93	1095.89	993.162	1052.38	1164.61	1316.61	1283.72	1047.87	1057.52	1049.12	1268.86	1190.62	1302.39
sub_209	299.011	325.793	358.763	301.944	288.231	242.869	280.61	331.023	370.552	287.915	290.676	278.414	261.051
sub_210	728.812	717.07	560.337	486.828	677.771	815.805	844.107	701.332	572.506	588.331	654.464	671.646	793.455
sub_211	2756.4	3418.59	4228.63	3176.37	2683.65	2748.13	2803.3	3473.78	4142.75	3738.2	2947.28	2680.72	2778.65
sub_212	1622.23	1184.55	1089.22	1088.1	1242.18	1745.67	1409.94	1216.98	1172.09	1111.13	1221.16	1319.92	1409.93
sub_213	369.37	341.441	190.589	227.787	216.69	285.723	481.672	316.155	291.305	200.404	263.478	216.723	406.79
sub_214	268.448	351.45	190.258	187.807	171.951	270.547	378.245	283.773	238.476	201.109	158.012	159.628	358.245
sub_215	137.851	165.396	109.148	94.4931	124.049	134.263	169.07	156.557	134.393	119.303	119.47	131.82	191.798
sub_216	878.68	837.136	721.244	782.383	740.467	855.832	845.937	824.414	776.459	764.026	810.279	744.723	843.13
sub_217	102.202	106.44	144.243	120.738	138.562	131.15	109.725	102.181	138.729	107.628	145.729	147.91	120.775
sub_218	256.02	260.342	251.87	260.341	237.66	247.018	230.098	271.952	288.755	209.616	210.176	243.755	255.215
sub_219	1321.49	1452.38	1342.51	1697.63	1493.91	1362.48	1338.08	1317.94	1302.6	1713.56	1482.29	1412.3	1261.23
sub_220	739.471	905.593	736.605	596.05	737.238	746.595	908.747	880.268	756.57	731.505	632.454	746.256	770.742
sub_221	371.104	269.734	237.967	276.08	408.962	381.385	403.642	289.36	307.934	247.912	420.308	437.538	362.664
sub_222	1310.32	1374.25	1431.05	1172.44	1269.8	1347.17	1325.11	1446.58	1487.25	1123.97	1165.1	1243.91	1364.17
sub_223	511.602	613.14	694.896	716.766	562.159	575.407	624.177	606.439	747.971	715.664	694.947	561.471	570.321
sub_224	2344.42	1976.75	1974.77	1811.98	1909.74	1962.95	2172.46	1996.66	1880.91	1832.59	1769.84	2058.59	2356.18
sub_225	1889.57	1669.36	1678.32	1523.74	1605.74	1597.45	1809.16	1679.96	1594.07	1565.66	1452.81	1695.4	1961.67
sub_226	1520.62	1461.33	1434.72	1294.94	1398.58	1321.53	1545.14	1419.21	1366.38	1360.04	1202.05	1424.6	1615.24
