ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_2_REP_1	TP_4_REP_1	TP_6_REP_1	TP_8_REP_1	TP_10_REP_1	TP_12_REP_1	TP_14_REP_1	TP_16_REP_1	TP_18_REP_1	TP_20_REP_1	TP_22_REP_1
sub_1313	0.020802377414561663	0.06375324825120261	25.86966	5.764197842768511	4.806871449016583	12.563610036568026	0.86365324	0.0	sub_1313	16.11974951	18.53006051	15.97284072	21.36573307	13.53282531	12.79907465	9.651246207	9.767497557	9.41998595	7.994713184	6.798730793
sub_1314	0.03253024835491403	0.07189017261188775	23.499783	20.19657540438583	9.414724172656587	44.40407274120042	0.78593045	0.0	sub_1314	47.76226491	41.51504136	31.14777684	48.47255676	33.6108947	38.5713278	43.04632151	49.10802716	52.24124897	52.90957562	53.01444522
sub_1315	0.024074860256138118	0.06553548250875296	24.64022	6.666741953908042	5.00200877064424	27.7691065731352	0.84149224	0.0	sub_1315	28.69187549	33.66768598	34.62522173	46.53128256	28.89735034	28.81588924	24.63666422	23.74005618	25.17044267	24.942285	22.00336751
sub_1316	0.021456873982876955	0.06396794602938116	21.751198	16.61669112200428	8.839031707642226	25.34820049325355	0.85864335	0.0	sub_1316	24.0511178	17.851202	17.56371119	9.563961396	22.39598205	35.17788505	23.62384777	38.17218609	33.49088562	29.02732278	23.27235342
sub_1317	0.10746126087879432	0.14918467178179687	24.173027	8.848690508171194	9.037467139927804	15.710762877995315	0.34774306	0.0	sub_1317	16.72577807	17.72780945	27.99076962	28.81363193	17.95731646	57.16627949	13.15587608	10.67442893	8.434171236	11.03625857	7.017228199
sub_1318	0.010171230453548433	0.05251380998638544	24.53254	7.028054832531819	5.992608699560217	12.118842594286562	0.9256354	0.0	sub_1318	12.66586018	16.38000826	23.17960384	19.46542115	15.79584164	16.30724216	10.84131228	8.117829241	8.050055575	11.11609121	6.452378233
sub_1319	0.041834713082855725	0.08125799292250754	21.802242	18.390653534751273	0.6456618735214303	1.511223780555791	0.7189707	0.0	sub_1319	1.607506644	1.168579617	0.231556814	0.177125796	1.70790311	0.492003362	1.932851558	2.009614859	2.118792827	1.860101427	1.837972294
sub_1320	0.04894572985211915	0.08874049254280704	23.902775	6.467216100074717	0.8384893972322297	1.4896881746789619	0.66417044	0.0	sub_1320	0.97978734	2.603632292	3.443260899	1.490869275	1.725052137	1.720189247	0.756156767	0.824603556	0.789369193	0.722607183	0.70053862
sub_1321	0.011621736361706644	0.05399207237300903	23.166687	19.172882315484813	23.246832321774384	36.766760849572634	0.9171099	0.0	sub_1321	33.98526377	41.06901199	16.01594996	9.980464886	35.82073423	15.63850024	45.50696389	50.41666404	64.12047916	59.43111687	51.64231898
sub_1322	0.04678766008632279	0.08613887088740223	24.997765	19.494737221629823	15.544269372497986	90.47364046492986	0.67941856	0.0	sub_1322	90.77732306	76.41278996	67.06159362	92.63341659	81.88760503	80.09644502	93.40465431	99.99750622	96.58148906	110.1156641	103.4166883
sub_1323	0.03686407698294771	0.07612414782736836	25.055552	6.77911529212912	25.68179912148625	45.928819340749115	0.75617045	0.0	sub_1323	55.27167835	51.88046567	84.61865119	75.92510797	44.86761047	79.9792321	30.74049713	27.41775071	27.12264698	25.17022108	18.52260418
