ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT0.75_REP1	ZT0.75_REP2	ZT0.75_REP3	ZT1.75_REP1	ZT1.75_REP2	ZT1.75_REP3	ZT3.75_REP1	ZT3.75_REP2	ZT3.75_REP3	ZT5.75_REP1	ZT5.75_REP2	ZT5.75_REP3	ZT7.75_REP1	ZT7.75_REP2	ZT7.75_REP3	ZT9.75_REP1	ZT9.75_REP2	ZT9.75_REP3	ZT10.75_REP1	ZT10.75_REP2	ZT10.75_REP3	ZT11.5_REP1	ZT11.5_REP2	ZT11.5_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT12.75_REP1	ZT12.75_REP2	ZT12.75_REP3	ZT13.75_REP1	ZT13.75_REP2	ZT13.75_REP3	ZT15.75_REP1	ZT15.75_REP2	ZT15.75_REP3	ZT17.75_REP1	ZT17.75_REP2	ZT17.75_REP3	ZT19.75_REP1	ZT19.75_REP2	ZT19.75_REP3	ZT21.75_REP1	ZT21.75_REP2	ZT21.75_REP3	ZT22.75_REP1	ZT22.75_REP2	ZT22.75_REP3	ZT23.5_REP1	ZT23.5_REP2	ZT23.5_REP3
sub_491	280.489	305.723	180.911	234.85	328.91	252.559	326.068	366.458	276.737	284.675	230.308	349.162	218.463	260.799	196.529	264.492	248.132	176.295	218.472	168.92	172.295	159.067	227.524	185.046	107.42	124.812	141.669	157.726	115.47	164.072	120.957	139.959	112.495	101.608	131.812	120.026	124.029	96.4619	92.1904	148.126	159.729	114.167	118.141	138.486	163.195	204.465	121.298	213.064	198.739	149.947	151.724	215.013	229.044	264.85
sub_492	2011.32	2293.34	1840.54	2276.81	2505.56	2207.91	2480.61	2605.71	2654.07	2515.95	2565.76	2694.03	2206.79	2301.34	2420.72	2483.93	2325.57	2367.23	1580.67	1575.64	1637.57	1443.75	1700.7	1399.94	949.867	1195.93	1223.08	1241.76	875.497	1259.16	874.807	1164.6	941.951	801.696	954.07	874.5	819.07	871.401	783.208	1359.1	1296.15	847.831	1282.05	1039.83	1123.28	1359.95	1022.16	1500.99	1938.18	1393.14	1575.13	1623.63	1666.77	1991.66
sub_493	526.033	585.996	544.179	544.089	589.744	539.016	528.238	601.973	683.114	659.489	526.136	598.337	562.925	516.916	660.771	675.038	666.148	614.099	519.245	506.227	509.323	504.474	636.553	605.719	396.339	503.512	416.176	474.492	314.197	459.513	365.888	459.996	423.229	293.957	396.939	367.852	346.345	384.251	350.61	405.019	410.638	327.068	399.047	318.633	347.802	355.276	311.471	458.671	595.769	376.6	436.236	436.339	373.516	599.171
sub_494	569.939	677.475	572.194	621.74	654.919	600.544	665.48	789.32	819.776	769.877	720.444	796.035	796.092	722.598	744.341	932.942	797.753	885.568	702.24	727.229	710.98	684.394	902.923	836.734	554.404	769.013	607.609	694.952	485.881	610.352	564.135	693.762	627.421	484.891	529.272	466.821	451.49	520.885	399.372	510.987	555.908	431.78	431.362	386.5	490.674	482.42	368.281	540.061	632.878	413.443	495.566	530.725	479.827	592.096
sub_495	740.151	663.39	572.206	677.096	709.988	643.192	685.649	823.325	642.594	657.094	542.95	567.643	622.866	531.22	542.948	616.623	587.692	586.408	509.105	458.156	535.792	478.204	672.217	571.313	390.347	504.03	515.581	512.993	369.973	488.321	427.182	510.536	500.82	389.863	464.504	394.846	391.105	430.68	383.082	479.49	526.216	421.632	459.196	432.864	443.699	531.813	497.865	521.474	612.474	492.815	522.239	477.821	494.399	639.511
sub_496	806.63	713.316	776.625	732.435	1009.13	830.066	874.186	903.835	1161.02	861.741	1116.94	828.991	887.489	814.797	976.369	913.086	942.006	828.456	897.796	720.793	824.539	679.382	966.876	804.919	553.78	690.27	629.983	711.812	484.895	682.974	595.429	743.714	621.141	464.628	545.954	671.699	515.108	604.961	563.499	571.976	559.199	409.382	540.247	498.088	519.638	563.692	465.805	613.046	940.081	493.841	651.007	560.706	601.359	672.672
sub_497	29.2431	47.6754	34.1063	33.4536	43.2405	34.7595	52.7986	38.6941	75.8418	42.1503	32.311	41.6488	21.9406	55.0698	37.6186	55.53	49.4721	38.2697	45.4991	58.1149	37.6908	55.6981	123.451	89.5381	93.7699	54.1988	99.6907	90.5195	69.8077	126.557	85.7658	97.4342	138.924	52.0414	86.6807	112.332	66.8159	81.3595	60.8256	57.0032	68.2285	51.2164	59.5692	40.1727	48.8432	51.9598	45.3976	30.5985	37.2115	39.1647	46.7004	32.4822	45.8089	63.6737
sub_498	191.483	169.707	190.719	144.859	214.979	162.949	163.839	198.54	211.398	162.835	166.327	190.509	153.648	153.271	183.635	167.087	213.806	205.391	229.677	205.394	253.586	216.76	437.453	379.187	387.27	278.27	395.75	382.564	286.473	417.274	303.834	402.273	476.589	254.157	375.29	388.785	236.519	303.126	227.23	216.433	214.982	209.683	228.558	181.254	202.101	182.225	179.191	161.027	182.607	135.171	162.535	145.893	130.269	177.442
sub_499	844.948	803.044	741.995	827.397	849.789	817.009	905.224	928.927	848.763	788.558	744.638	764.237	676.922	779.89	837.117	918.413	723.02	806.444	632.158	600.464	667.499	615.674	750.494	633.427	405.004	560.141	576.898	608.874	458.597	546.081	448.311	562.774	466.387	331.398	390.247	383.127	389.604	464.951	365.089	441.643	431.043	362.052	412.937	350.887	390.949	451.889	413.767	468.238	736.299	459.652	575.158	597.985	497.782	638.428
sub_500	874.401	1099.11	855.644	948.91	977.724	1081.18	916.859	1259.61	1251.94	1222.79	1124.52	1117.07	1041.33	1112.1	1182.92	1130.65	1165.98	1266.91	1026.14	1168.76	1111.71	1018.65	1169.48	1089.43	731.619	924.976	816.929	887.159	785.706	825.722	670.421	815.624	679.195	459.467	692.633	576.014	541.35	716.436	650.065	748.904	822.58	557.784	595.584	576.213	639.096	593.969	617.28	856.059	1134.44	708.209	917.971	854.878	751.497	984.93
sub_501	98.3202	84.6927	117.071	85.5205	104.39	81.1379	89.1668	100.947	53.7643	63.0599	43.9826	54.718	54.5588	68.6386	78.1631	75.0852	74.7801	77.6128	69.8257	59.213	82.9621	88.9004	93.4856	128.629	218.237	108.873	109.752	128.62	104.069	138.439	82.3402	166.685	172.36	115.456	164.827	159.56	124.227	103.562	130.006	113.315	140.186	76.1928	105.302	101.314	66.972	59.2266	69.0083	76.3043	78.4541	68.0317	88.5152	56.6515	70.588	95.4537
sub_502	815.578	797.011	684.474	919.728	983.588	695.932	740.963	853.924	984.369	863.981	805.271	845.178	950.091	840.942	816.47	1043.45	1186.2	1270.33	1177.81	1046.57	1197.89	1088.54	1267.88	1163.85	1006.04	815.512	1172.85	908.817	811.039	993.596	896.423	1129.79	1033.6	908.305	976.946	821.232	797.59	586.221	933.927	923.188	830.198	573.357	721.102	661.818	595.829	659.813	585.149	811.236	663.174	452.766	489.975	485.244	538.57	560.812
sub_503	639.664	736.876	702.193	737.029	852.557	680.554	677.885	835.856	799.069	714.241	612.837	621.862	539.707	571.192	533.789	678.849	751.075	625.184	565.728	588.75	591.155	549.809	741.104	679.367	470.301	550.652	472.428	602.381	401.137	544.061	487.336	587.515	534.369	388.684	474.73	435.637	451.682	562.316	426.445	535.947	605.276	499.029	524.605	509.311	530.731	542.795	505.901	582.79	686.643	562.017	625.166	523.037	615.42	754.295
sub_504	532.905	483.804	489.838	474.956	543.736	570.094	591.435	672.305	607.17	565.596	536.953	549.513	504.616	519.451	537.396	587.845	603.74	532.416	470.734	418.745	459.136	432.63	538.71	469.234	316.212	423.695	388.863	387.237	305.201	387.944	326.888	345.848	311.32	244.965	311.568	275.385	292.113	275.196	281.965	374.495	301.124	259.214	307.96	267.908	322.676	327.257	294.56	363.633	478.833	332.026	391.637	323.557	283.09	408.54
sub_505	1152.99	1141.14	1068.83	1053.11	1255.64	1124.36	1348.83	1324.85	1211.31	1155.21	1017.79	1111.14	1059.51	1120.53	1115.01	1101.61	984.584	1017.6	867.008	708.396	789.973	771.407	992.803	814.223	558.105	726.795	770.688	682.67	609.753	794.455	616.974	712.555	797.23	495.495	581.087	573.193	615.088	516.081	658.572	690.415	733.41	534.859	645.552	599.701	655.133	814.555	614.853	864.622	1012.25	683.975	881.587	900.113	864.993	1124.71
sub_506	2224.44	2315.99	2394.39	2463.07	2444.68	2165.82	2211.34	2497.01	2554.94	2181.47	2005.3	2125.79	2028.39	1913.79	2061.62	2241.96	2067.12	1998.32	1606.57	1705.28	1742.41	1613.53	2121.53	1859.01	1290.86	1710.69	1603.22	1619.53	1339.17	1840.32	1426.22	1777.53	1529.49	1443.06	1348.08	1589.01	1546.32	1727.67	1441.99	1768.3	1623.79	1307.11	1680.13	1483.44	1586.66	1572.77	1568.12	1674.12	2376.89	1894.75	2117.41	1953.88	1771.13	2283.82
sub_507	1163.04	953.799	1014.8	1002.52	1160.12	1073.42	1236.84	1292.01	1305.55	1297.19	1299.89	1350.82	1138.79	1287.15	1393.54	1521.45	1483.68	1283.18	1330.64	1139.61	1331.4	1094.69	1627.66	1369.41	975.502	1318.05	1240.34	1310.29	927.69	1276.87	1050.71	1303.57	1020.53	754.326	944.316	973.91	838.176	883.381	832.604	931.001	957.06	716.623	858.379	796.871	784.03	959.477	770.513	884.548	1071	825.648	878.04	761.844	758.282	976.126
sub_508	73.6944	67.4093	52.0174	72.2232	59.0768	61.3797	75.1498	70.3042	95.9417	91.1385	72.6781	82.3638	70.7842	50.8211	71.4038	87.3029	96.8475	69.056	94.3468	69.0974	85.9005	86.1971	114.328	78.442	81.2583	62.4669	86.1519	84.3143	75.0651	74.3351	74.1302	97.2709	76.3235	68.9242	74.2123	76.2493	63.6929	65.8328	64.8736	76.3027	87.7596	60.3843	54.3876	65.8718	66.1176	66.4637	59.6061	76.7766	69.3392	63.1108	78.9477	76.8996	53.6482	75.3729
sub_509	820.971	861.297	804.91	955.846	1056.85	1087.51	1006.49	1122.25	1272.73	1214.11	1120.58	1142.62	907.531	1014.14	1147	1356.79	1405.02	1082.03	1255.03	1069.7	1187.25	1035.49	1516.56	1306.83	755.483	960.726	907.566	1199.3	739.018	1050.66	831.211	989.306	940.07	603.183	908.342	822.954	714.491	803.031	642.676	805.523	799.913	592.853	638.47	650.467	693.498	733.783	530.423	846.654	941.285	688.642	905.405	823.152	794.233	887.696
sub_510	147.316	172.594	145.14	163.321	175.057	154.619	194.53	208.426	180.475	160.676	146.102	162.509	122.264	124.625	132.595	141.993	127.704	152.199	127.621	111.344	115.872	123.028	141.733	118.256	95.8628	135.61	106.163	126.623	69.9143	105.069	75.5208	108.622	113.222	96.0252	98.4218	90.6445	99.9484	113.894	74.6491	114.926	92.0325	101.948	101.079	93.7799	91.3686	123.215	90.9745	137.136	185.941	92.7433	145.723	144.371	99.7488	185.073
sub_511	3915.2	3691.31	3543.02	3716.04	3889.13	3577.82	3571.34	3669.89	3038.59	2485.65	2378.43	2541.23	2341.04	2412.82	2462.11	2733.63	2518.95	2424.27	2260.75	1983.31	2117.33	1977.65	2724.01	2524.05	1501.88	2079.83	2133.35	2409.82	1926.82	2319.1	2175.61	2768.06	2665.16	2341.12	2518.06	2392.77	2623.89	2727.21	2648.3	3120.23	2736.5	2331.44	2931.37	2712.72	2988.45	2880.88	2762.78	2913.98	3376.76	2458.89	3090.81	2669.55	2587.7	3684.99
sub_512	637.688	652.958	503.584	625.28	611.758	580.172	651.692	702.814	634.037	660.377	687.384	653.309	572.309	583.079	552.825	652.096	606.024	626.477	592.078	545.205	567.411	530.385	609.014	567.512	341.208	499.211	494.465	450.162	395.365	493.814	468.303	491.503	449.516	313.696	394.86	333.253	319.458	401.091	407.11	442.267	462.916	342.617	385.957	384.091	434.817	449.513	359.229	463.911	552.247	404.31	501.648	453.407	525.03	489.86
sub_513	2255.44	2314.49	2093.99	2412.32	2843.68	2388.74	2561.95	2838.1	3070.34	2551.05	2771.74	2832.76	2496.03	2497.73	3229.92	3481.16	3115.92	3016.05	3046.04	2827.51	2826.19	2468.36	3596.94	3157.28	2116.56	2478.02	2242.45	2725.43	2073.01	2333.45	2095.34	2866.07	2335.3	1671.49	2158.79	2184.22	1780.54	2021.1	1770.31	2006.52	2224.33	1640.06	1814.87	1645.32	1818.2	1961.72	1500.3	2170.12	2453.04	1956.22	2281.02	2071.63	2152.73	2638.83
sub_514	142.469	146.137	177.574	144.799	159.631	182.962	121.28	142.362	168.05	165.794	179.085	126.807	125.796	108.486	99.5843	160.9	169.652	97.2479	244.144	214.753	242.933	246.586	383.509	317.303	291.844	282.284	333.129	371.431	278.339	388.925	336.986	422.761	423.602	272.646	325.826	301.272	297.295	346.23	260.728	252.654	247.106	189.888	195.752	172.977	212.438	203.271	140.82	199.393	232.051	203.249	182.774	139.964	161.71	201.833
sub_515	794.063	830.461	753.828	775.98	998.372	688.899	778.962	805.316	937.604	737.843	650.38	811.905	630.027	712.819	743.349	813.879	735.887	667.286	664.067	595.049	598.244	585.721	755.921	664.5	405.883	546.233	480.34	543.122	405.343	490.267	449.135	587.838	571.345	407.551	509.53	467.083	523.249	567.055	455.751	550.74	489.267	435.287	544.557	488.821	551.508	647.299	430.983	635.645	823.744	616.477	696.657	645.318	624.135	784.65
sub_516	584.608	573.907	655.976	614.618	620.529	617.479	702.358	676.784	809.667	753.352	692.633	750.889	686.436	662.987	660.288	848.657	833.405	756.92	742.884	669.637	754.337	620.848	826.777	711.941	474.196	661.696	601.593	662.505	453.434	641.359	515.417	590.511	554.777	419.948	468.268	480.884	422.093	471.659	408.392	468.889	486.036	370.743	450.422	412.853	442.415	453.428	374.263	460.822	748.729	481.994	499.805	514.795	455.382	567.055
sub_517	385.643	375.436	312.205	395.779	459.316	334.524	400.167	421.096	437.386	437.417	469.618	425.346	387.222	332.976	478.813	447.371	503.024	451.491	316.946	326.136	332.609	303.123	344.973	304.194	180.157	238.201	226.603	247.352	209.237	210.118	173.515	212.26	211.344	168.793	220.565	184.8	144.434	198.913	111.123	240.686	265.277	173.586	237.436	217.019	235.972	260.238	182.648	286.871	358.861	203.747	266.952	277.644	294.806	318.586
sub_518	198.946	249.033	159.818	207.742	283.541	224.971	288.981	348.044	271.12	276.95	276.127	272.725	255.25	256.493	214.732	293.794	233.35	218.646	277.188	226.885	225.251	217.388	236.521	226.728	154.648	209.323	169.545	211.892	157.847	219.273	176.783	206.043	179.087	134.56	150.44	145.435	138.811	147.995	114.399	150.843	124.097	140.317	143.95	121.516	166.005	179.71	123.87	153.444	214.149	171.655	165.93	205.335	199.638	222.957
sub_519	790.638	731.02	751.936	733.645	771.144	787.346	835.661	784.28	826.291	765.874	797.667	759.655	776.132	792.052	891.543	856.434	815.434	890.887	753.795	715.109	729.103	663.902	818.512	720.1	503.452	678.006	670.803	594.779	445.223	606.67	517.566	622.591	513.648	441.682	534.651	448.809	446.075	543.631	414.624	502.86	643.593	410.163	419.027	449.909	453.085	495.838	463.947	593.059	724.676	501.312	607.246	573.62	536.538	710.772
sub_520	864.518	783.56	757.017	796.921	766.634	878.819	873.286	876.717	892.096	981.596	952.481	950.845	920.854	916.471	1106.43	1085.7	1116.29	861.615	1113.86	900.57	1016.78	971.283	1146.99	1152.94	744.158	1002.64	900.004	918.021	668.328	1017.56	873.916	955.976	837.999	640.481	759.316	857.319	731.527	774.834	649.486	783.82	877.609	651.415	738.806	572.16	798.989	739.986	511.402	872.97	915.507	647.412	740.001	668.673	748.451	813.162
sub_521	146.008	135.351	151.973	173.796	131.05	147.125	138.103	163.207	135.866	138.375	124.2	118.234	120.15	106.81	127.838	132.82	167.653	112.822	100.26	88.3715	86.4363	80.6627	96.5089	76.821	48.1569	59.8488	66.8464	68.3183	43.8446	55.9432	40.2036	37.0426	59.0211	34.2052	59.5186	57.1062	48.85	41.8121	36.2862	65.8215	88.5704	45.7529	80.851	67.9102	58.7602	91.2455	82.2333	96.882	140.347	90.8617	123.325	116.16	114.481	173.028
sub_522	255.617	310.26	295.363	271.253	334.457	286.831	197.526	308.945	239.566	152.944	168.812	160.261	114.528	143.292	150.5	176.418	172.866	133.709	163.471	144.187	159.455	166.025	251.254	186.746	107.918	135.23	158.119	173.251	141.456	184.454	145.781	229.848	230.316	198.703	157.873	201.187	248.588	266.485	219.051	210.479	209.554	184.676	214.015	164.891	238.579	239.193	170.337	297.217	264.977	270.593	275.357	226.483	261.868	380.219
sub_523	1014.71	1057.42	1358.54	995.092	1145.27	1161.8	841.298	1171.95	989.527	716.995	745.527	636.288	481.248	630.933	735.003	654.137	913.941	718.127	653.213	628.251	667.768	610.265	892.722	764.299	501.542	583.079	647.941	847.608	555.342	728.212	717.453	748.342	945.79	815.367	864.723	805.953	970.266	1054.84	1002.46	934.149	1113.13	806.864	983.635	750.329	947.997	890.197	855.154	1211.8	1414.4	1116.95	1094.79	941.957	1110.68	1341.42
sub_524	124.415	145.779	118.385	157.585	139.896	167.507	151.337	179.395	177.291	167.914	174.355	169.665	193.049	145.366	195.18	135.119	190.036	182.358	120.574	106.663	129.711	123.189	123.182	149.619	59.7273	71.2961	89.3015	68.4798	73.2229	81.5506	61.0284	52.1798	70.2013	67.8025	64.049	48.0709	65.7955	58.6352	41.4094	99.3701	65.9629	66.2112	89.0939	88.7803	80.3693	99.9944	74.1348	123.411	111.451	80.0367	108.254	113.363	112.114	147.824
sub_525	509.435	483.984	411.255	465.198	569.612	421.372	523.95	515.982	538.26	511.294	451.725	471.617	402.437	430.789	400.087	578.352	449.968	399.621	379.956	398.535	385.108	328.36	449.508	355.451	200.018	394.2	286.297	327.77	223.949	322.147	242.045	290.823	263.342	237.539	253.881	224.941	233.342	293.683	229.154	306.808	312.01	273.118	341.694	303.779	371.69	368.332	232.357	353.969	505.891	357.489	401.203	382.492	388.273	451.633
sub_526	896.885	998.641	857.571	953.419	928.278	1039	1000.5	1237.23	1218.44	1284.71	1042.46	1270.53	1160.41	1039.4	1075.88	973.647	1426.63	1313.41	1305.1	1245.75	1339.95	1373.83	1675.44	1367.67	857.077	1220.12	1098.51	1564.13	881.152	1406.17	943.292	1239.23	1404.81	879.038	1047.18	1090.61	899.756	1194.58	1043.45	925.563	950.73	603.878	872.73	619.702	830.146	962.512	507.984	858.309	1185.89	724.654	852.785	876.43	666.692	724.191
sub_527	682.843	661.274	499.978	615.875	759.464	713.961	735.431	802.483	940.752	775.293	855.852	796.995	688.359	783.035	831.03	963.382	794.234	720.926	745.67	714.958	724.659	667.019	928.429	828.669	489.977	699.4	569.447	688.52	495.627	571.979	489.454	689.994	563.213	432.583	443.893	488.969	419.048	454.268	403.062	536.14	510.195	390.209	516.853	427.606	430.958	448.961	524.026	516.406	562.596	477.89	564.979	562.186	479.743	572.002
sub_528	453.673	495.654	435.546	506.538	564.914	487.681	565.66	567.701	621.346	541.742	575.461	507.198	427.374	472.239	485.557	493.154	454.531	423.095	472.494	359.022	379.491	363.661	491.944	444.827	261.545	432.904	334.284	396.223	317.565	321.968	262.881	386.113	352.486	258.22	254.138	231.491	274.991	325.329	266.347	307.683	320.72	273.953	313.369	292.665	325.846	359.192	264.454	364.3	486.771	375.717	422.324	390.927	401.84	441.398
sub_529	396.409	400.775	375.479	382.966	426.871	424.919	405.511	484.499	452.122	397.184	309.838	362.035	315.455	372.911	415.027	336.448	371.123	373.882	259.574	245.062	226.555	231.507	263.927	262.636	200.468	234.941	225.582	235.793	168.848	215.333	169.202	212.011	237.284	156.354	175.667	171.031	173.842	179.753	171.874	251.32	247.766	179.278	226.236	198.413	222.721	273.945	203.987	301.407	365.122	273.499	350.003	307.92	253.75	350.23
sub_530	824.586	908.372	751.897	885.424	971.416	814.459	827.629	1004.29	1054.84	1000.99	1098.68	938.748	853.87	845.508	1052.89	1121.24	966.588	875.67	1005.43	878.782	876.852	872.12	1054.2	932.716	633.941	786.061	688.742	836.997	583.663	658.509	530.661	784.351	701.825	590.293	652.552	585.418	557.864	647.029	525.84	658.298	658.644	487.856	643.301	554.886	605.339	642.548	509.17	776.039	870.574	655.222	748.826	639.339	642.954	921.509
sub_531	619.715	667.585	438.826	525.696	634.671	554.699	635.577	646.89	754.641	625.252	590.964	558.886	510.876	526.28	566.028	673.635	579.788	526.776	561.842	451.191	567.469	466.63	560.438	492.07	348.598	486.468	418.934	483.594	344.272	395.971	398.969	461.519	432.067	344.665	380.431	395.088	340.193	404.883	379.634	430.606	410.425	328.512	448.189	376.4	451.079	440.688	351.301	438.418	557.51	425.789	473.382	463.041	498.84	517.563
sub_532	773.089	910.096	807.515	768.84	882.699	958.139	1000.21	1017.99	970.973	1228.34	847.188	971.145	881.186	818.208	1015.15	865.846	862.101	858.187	751.501	795.227	584.032	555.747	742.592	720.676	474.208	470.017	443.083	625.409	459.347	632.491	473.864	693.902	480.81	512.109	549.353	517.82	511.43	466.478	357.433	722.959	675.836	465.064	546.935	531.779	574.916	610.859	402.939	694.763	714.839	693.73	654.67	621.731	803.881	808.372
sub_533	636.717	705.755	557.073	739.181	926.253	584.32	871.853	811.15	1071.64	819.366	724.144	843.864	532.606	830.38	848.891	946.706	1066.72	740.542	631.632	730.311	647.335	548.878	729.425	702.352	347.284	592.955	491.204	597.412	443.023	515.477	305.277	491.117	398.855	335.604	350.893	324.682	301.22	384.709	319.397	525.794	535.49	372.698	487.587	516.43	447.267	609.484	424.104	539.765	729.03	547.329	622.572	592.954	641.005	864.848
sub_534	1256.99	1566.93	1017.52	939.996	1520.21	1229.77	1599	1608.13	1582.49	1617.8	1569.7	1641.42	1697.69	1627.99	1631.66	1834.67	1987.3	1522.94	1638.98	1425.92	1783.84	1474.7	1767.19	1605.27	970.825	1081.46	1552.36	1514.74	1171.37	1312.3	1270.8	1351.75	1086.24	984.247	1045.86	1002.43	833.367	890.518	951.82	1125.13	1075.8	817.76	913.055	952.777	977.331	871.22	931.929	1213.38	1226.38	932.599	696.279	1258.36	960.263	1167.39
sub_535	2635.74	3108.35	2213.8	2735.61	3222.53	2961.48	3416.11	3265.15	3841.69	3979.59	3731.15	3801.41	3618.08	3499.98	3721.6	4511.39	3954.43	3609.41	3701.41	3596.44	3919.13	3345.42	4300.66	3662.65	2592.3	3128.3	3094.28	3307.99	2541.29	2953.35	2270.21	3129.45	2439.35	2222.27	2200.27	2205.53	1949.41	2421.85	2027.58	2360.39	2474.42	1635.64	2107.11	1934.75	2090.96	2187.92	1921.75	2462.31	2880.92	2186.99	2194.58	2538.73	2171.77	2391.15
sub_536	1209.07	1206.12	986.525	1169.46	1365.88	1255.05	1239.52	1416.4	1366.8	1406.89	1207.34	1455.89	1196.36	1106.58	1255.15	1450.39	1145.15	1248.36	1195.18	1053.03	1102.36	875.384	1467.46	1148.91	672.319	1056.17	913.384	905.413	715.424	922.24	918.307	1115.95	893.032	710.587	802.373	702.65	825.522	872.867	742.657	834.324	808.867	693.474	842.35	718.964	839.421	981.287	895.443	1054.57	1289.49	934.235	1070.65	1110.52	1010.94	1180.88
sub_537	153.599	203.946	170.642	177.604	214.522	189.24	182.626	234.15	236.452	222.57	196.597	198.565	157.222	170.794	186.328	201.376	215.317	164.661	185.813	174.161	201.388	147.996	225.875	178.646	104.812	128.288	123.162	168.825	110.603	154.818	113.09	164.582	140.86	78.197	139.422	125.927	110.975	143.371	114.915	139.428	132.796	109.533	127.116	119.53	123.721	150.054	122.062	173.543	199.807	136.152	162.065	145.568	160.724	183.819
sub_538	249.042	217.452	238.948	174.071	224.991	189.062	158.4	259.654	158.691	149.523	159.773	161.239	93.7727	156.994	126.182	71.7808	86.536	58.0777	49.2798	79.7125	21.9158	59.1816	69.7936	86.6958	61.9256	54.88	63.9296	39.1565	37.6277	33.8324	50.0495	66.9746	60.7024	52.0129	40.4861	81.7133	62.7945	90.1141	46.8937	98.2164	85.8057	51.2699	117.703	91.8758	102.22	139.658	120.861	144.895	169.842	139.506	163.566	154.878	129.017	230.451
sub_539	430.372	439.126	368.761	423.503	482.7	456.292	436.562	421.376	514.06	551.625	385.249	400.579	467.748	435.729	408.901	388.299	385.334	316.128	338.479	281.4	299.39	263.46	377.782	351.968	218.507	213.278	249.783	264.56	204.049	260.375	210.075	336.024	340.447	222.026	217.207	229.192	244.385	240.074	216.355	262.057	267.824	241.073	299.368	248.191	303.394	422.562	286.334	360.231	383.167	332.954	360.741	381.772	477.82	450.574
sub_540	326.224	199.216	294.381	244.599	230.049	304.555	255.239	337.705	343.979	248.939	293.399	293.962	275.852	227.182	234.009	207.666	266.719	200.152	117.842	172.057	160.359	148.314	187.923	201.088	109.674	160.213	155.678	147.104	119.625	151.556	134.901	135.909	154.756	111.525	133.669	100.36	161.981	124.746	138.842	157.698	145.826	144.147	135.586	138.183	161.665	175.907	176.549	134.268	217.688	212.205	251.211	222.792	167.545	284.906
sub_541	600.979	482.77	340.865	388.885	519.73	535.065	574.841	598.415	651.049	698.176	789.767	674.028	588.831	647.533	721.268	914.945	833.367	918.973	754.247	850.698	699.557	719.349	865.736	783.878	465.094	714.476	662.521	631.819	663.391	700.493	477.285	763.549	705.81	519.801	461.539	453.312	368.038	426.919	334.883	396.157	420.653	255.542	366.463	261.76	353.559	371.484	327.486	404.91	621.568	444.121	366.29	387.608	448.303	479.207
sub_542	941.589	911.702	694.395	748.911	1129.48	1044.29	1058.5	1086.08	1225.35	1066.51	986.773	1043.79	951.781	951.495	1118.28	1111.52	1091.72	989.654	1048.94	868.164	914.023	828.336	1081.6	962.448	707.535	849.314	827.498	861.677	687.074	496.588	698.232	925.751	678.643	584.655	383.617	670.277	645.772	522.024	441.313	620.315	582.308	506.845	698.003	494.509	645.382	781.767	504.619	604.315	769.324	690.815	822.401	642.453	612.453	911.946
sub_543	69.3973	77.52	51.9333	85.8982	77.9703	95.8969	85.1394	60.9051	113.291	95.9278	83.9667	83.0858	72.8633	89.9797	65.2158	71.4974	112.121	89.6017	74.9353	84.3019	75.3997	70.5562	96.6053	79.5269	44.7677	66.6138	55.5364	88.5608	36.4187	52.9308	47.9117	42.2289	44.5025	15.8179	53.6089	61.7631	24.0733	42.1518	42.2126	46.7827	48.9362	33.3182	50.5336	39.6438	39.9095	56.256	64.6782	37.5593	70.8352	50.9734	80.1493	64.1302	59.3048	50.2656
sub_544	898.67	821.978	754.34	867.351	993.206	899.604	896.9	1010.96	1052.66	851.672	852.006	883.333	803.49	863.02	900.488	954.275	962.451	948.122	799.658	750.489	819.888	730.704	986.445	855.443	555.959	758.583	650.461	745.553	520.45	742.196	525.63	727.836	602.754	458.603	605.801	555.903	530.335	600.875	494.207	548.629	571.703	510.85	535.723	529.531	567.906	591.722	525.409	631.062	865.1	480.938	699.885	660.008	576.752	825.466
sub_545	957.125	951.801	813.529	1016.92	1137.65	919.099	1201.83	1254.08	1071.33	1099.79	1197.89	1164.27	1031.73	956.59	901.199	1061.81	1207.32	984.998	1125.04	869.694	909.781	888.818	1096.74	1000.79	563.697	841.041	894.083	1004.08	613.689	796.519	673.458	877.65	752.5	580.352	670.263	632.506	633.674	723.107	633.956	743.936	697.299	538.984	685.812	629.086	685.319	694.647	631.6	773.863	968.75	655.102	825.566	820.798	791.929	890.869
sub_546	732.193	710.542	597.759	767.793	789.361	689.436	826.924	937.909	841.826	792.139	799.231	819.052	687.339	683.042	694.44	874.208	774.806	714.18	672.894	640.568	684.189	598.974	751.972	667.025	442.468	607.959	507.127	575.205	453.615	616.952	500.841	557.766	515.707	386.761	492.233	400.857	401.853	531.881	427.038	542.761	552.112	345.958	461.271	438.051	458.752	480.551	469.772	517.828	715.869	473.818	564.303	526.879	513.04	665.892
sub_547	800.84	759.216	775.787	824.236	961.906	646.795	991.05	863.953	1011.54	638.994	650.93	804.819	550.942	697.404	706.505	843.415	898.605	639.75	685.237	559.043	655.184	526.604	773.869	587.316	373.267	528.731	498.875	588.498	408.984	611.934	473.409	583.027	431.332	381.451	416.206	404.946	436.583	496.208	525.502	532.959	488.235	396.762	592.941	538.877	503.727	577.434	520.803	688.163	855.575	511.439	696.732	671.572	603.998	678.649
